,Unnamed: 0,player_id,datetime,minutes,predmin
655,655,575,2024-11-02,90,76
656,656,575,2024-11-10,90,74
657,657,575,2024-11-25,90,74
658,658,575,2024-11-30,21,74
659,659,575,2024-12-04,90,52
660,660,575,2024-12-07,90,68
661,661,575,2024-12-14,72,75
662,662,575,2024-12-21,72,90
663,663,575,2024-12-26,90,90
664,664,575,2024-12-30,90,90
665,665,575,2025-01-04,85,90
666,666,575,2025-01-15,77,90
667,667,575,2025-01-18,90,74
668,668,575,2025-01-25,78,90
669,669,575,2025-02-01,90,76
670,670,575,2025-02-15,89,90
671,671,575,2025-02-23,86,77
672,672,575,2025-03-10,78,90
673,673,575,2025-04-02,65,67
674,674,575,2025-04-07,71,70
675,675,575,2025-04-13,77,56
676,676,575,2025-04-16,71,58
677,677,575,2025-04-19,75,57
678,678,575,2025-04-26,76,70
679,679,575,2025-05-04,90,62
680,680,575,2025-05-11,90,70
681,681,575,2025-05-18,0,69
682,682,575,2023-08-12,67,48
683,683,575,2023-09-16,0,59
684,684,575,2023-09-24,20,33
685,685,575,2023-09-30,90,29
686,686,575,2023-10-08,85,64
687,687,575,2023-10-21,20,72
688,688,575,2023-11-25,80,43
689,689,575,2023-12-02,90,59
690,690,575,2023-12-07,90,65
691,691,575,2023-12-10,63,64
692,692,575,2023-12-16,0,62
693,693,575,2023-12-23,52,40
694,694,575,2023-12-26,90,41
695,695,575,2024-01-01,90,78
696,696,575,2024-01-13,90,90
697,697,575,2024-01-30,42,90
698,698,575,2024-02-24,63,69
699,699,575,2024-03-02,69,53
700,700,575,2024-03-11,90,55
701,701,575,2024-03-30,90,65
702,702,575,2024-04-02,90,75
703,703,575,2024-04-06,90,77
704,704,575,2024-04-13,90,90
705,705,575,2024-04-24,90,90
706,706,575,2024-04-27,90,75
707,707,575,2024-05-04,76,76
708,708,575,2024-05-11,67,74
709,709,575,2024-05-15,90,70
710,710,575,2024-05-19,80,78
711,711,575,2022-08-28,0,74
712,712,575,2023-01-15,19,75
713,713,575,2023-01-21,21,53
714,714,575,2023-02-04,0,44
715,715,575,2023-02-11,90,29
716,716,575,2023-02-18,63,52
717,717,575,2023-03-04,28,49
718,718,575,2023-03-12,67,48
719,719,575,2023-03-17,90,67
720,720,575,2023-04-02,79,71
721,721,575,2023-04-05,26,65
722,722,575,2023-04-08,86,50
723,723,575,2023-04-15,90,64
724,724,575,2023-04-23,65,63
725,725,575,2023-04-27,16,71
726,726,575,2023-04-30,90,38
727,727,575,2023-05-07,90,60
728,728,575,2023-05-13,90,63
729,729,575,2023-05-18,90,66
730,730,575,2023-05-22,90,65
731,731,575,2023-05-28,87,70
732,732,227,2024-09-21,0,0
733,733,227,2024-09-28,0,0
734,734,227,2024-10-06,0,0
735,735,227,2024-10-20,0,0
736,736,227,2024-10-27,0,0
737,737,227,2024-11-03,0,0
738,738,227,2024-11-10,0,0
739,739,227,2024-11-23,0,0
740,740,227,2024-12-01,0,0
741,741,227,2024-12-04,0,0
742,742,227,2024-12-08,0,0
743,743,227,2024-12-15,0,0
744,744,227,2024-12-22,0,0
745,745,227,2024-12-26,0,0
746,746,227,2024-12-30,0,0
747,747,227,2025-01-04,0,0
748,748,227,2025-01-14,0,0
749,749,227,2025-01-20,0,0
750,750,227,2025-01-25,0,0
751,751,227,2025-02-03,0,0
752,752,227,2025-02-14,0,0
753,753,227,2025-02-22,0,0
754,754,227,2025-02-25,0,0
755,755,227,2025-03-09,0,0
