,player_id,datetime,minutes,Lynge_CNN1D_DEF,Lynge_FCNN_DEF,Lynge_FCNN_Hard_Sigmoid_DEF,Lynge_RNN_DEF,baseline_DEF,xgboost_DEF
469,101,2023-05-13,0,70,72,60,70,61.75,89.99997
470,101,2023-05-20,90,42,36,35,41,61.75,21.125393
471,101,2023-05-28,90,66,70,75,59,67.5,81.97995
472,101,2023-08-12,59,6,8,3,16,67.5,0.0
473,101,2023-09-17,16,65,68,65,55,59.75,81.97995
474,101,2023-09-24,7,43,38,39,36,63.75,33.2112
475,101,2023-09-30,90,25,29,37,13,43.0,10.845772
476,101,2023-10-07,90,61,60,58,52,43.0,81.97995
477,101,2023-10-21,5,67,71,67,60,50.75,89.99997
478,101,2023-10-28,0,35,30,31,33,48.0,24.8378
479,101,2023-11-04,45,26,19,21,22,46.25,4.713367
480,101,2023-11-11,90,39,34,39,40,35.0,37.84517
481,101,2023-11-25,90,59,68,57,56,35.0,89.99997
482,101,2023-12-03,90,68,72,70,66,56.25,89.99997
483,101,2023-12-06,90,74,72,77,74,78.75,89.99997
484,101,2023-12-09,90,84,80,80,78,90.0,89.99997
485,101,2023-12-23,90,87,88,90,80,90.0,89.99997
486,101,2023-12-26,90,88,94,90,76,90.0,89.99997
487,101,2023-12-31,90,85,85,90,77,90.0,89.99997
488,101,2024-02-01,90,83,83,82,74,90.0,89.99997
489,101,2024-02-04,90,81,85,80,77,90.0,89.99997
490,101,2024-02-10,90,77,79,75,74,90.0,89.99997
491,101,2024-02-17,90,84,70,68,78,90.0,89.99997
492,101,2024-02-24,79,77,71,71,73,90.0,89.99997
493,101,2024-03-03,11,74,76,69,71,87.25,89.99997
494,101,2024-03-09,0,48,49,47,43,67.5,22.661715
495,101,2024-03-13,0,23,17,26,22,45.0,0.684695
496,101,2024-03-30,0,15,9,15,9,22.5,0.684695
497,101,2024-04-02,0,3,2,0,2,2.75,0.0
498,101,2024-04-06,4,2,3,0,2,0.0,0.0
499,101,2024-04-13,90,7,10,13,3,1.0,4.3171
500,101,2024-04-21,62,56,62,55,58,23.5,81.89995
501,101,2024-04-24,86,54,50,40,53,39.0,58.38337
502,101,2024-04-28,90,68,66,53,65,60.5,83.504486
503,101,2024-05-04,79,83,79,90,75,82.0,89.99997
504,101,2024-05-11,90,72,78,80,67,79.25,85.97128
505,101,2024-05-19,83,81,81,88,77,86.25,89.99997
506,101,2024-09-21,0,68,69,61,65,85.5,89.99997
507,101,2024-09-30,90,39,39,42,43,63.0,17.096724
508,101,2024-10-05,90,67,71,71,58,65.75,81.97995
509,101,2024-10-19,90,71,77,74,66,65.75,89.99997
510,101,2024-10-26,90,75,79,90,73,67.5,89.99997
511,101,2024-11-02,90,80,86,88,75,90.0,89.99997
512,101,2024-11-09,66,78,86,90,78,90.0,89.99997
513,101,2024-11-23,64,68,70,88,60,84.0,71.027985
514,101,2024-11-30,81,61,61,63,58,77.5,57.054493
515,101,2024-12-05,0,68,75,83,68,75.25,79.47581
516,101,2024-12-08,0,32,21,22,35,52.75,12.083659
517,101,2024-12-16,0,20,16,15,16,36.25,0.684695
518,101,2024-12-22,0,11,8,0,9,20.25,0.604695
519,101,2024-12-26,0,2,2,0,2,0.0,0.0
520,101,2024-12-29,0,2,4,0,2,0.0,0.0
521,101,2025-01-04,0,2,1,0,2,0.0,0.0
522,101,2025-01-14,0,2,3,0,2,0.0,0.0
523,101,2025-01-18,0,2,1,0,2,0.0,0.0
524,101,2025-01-25,0,2,2,0,2,0.0,0.0
525,101,2025-02-01,0,2,1,0,2,0.0,0.0
526,101,2025-02-15,0,1,1,0,2,0.0,0.0
527,101,2025-02-22,0,3,5,0,2,0.0,0.0
528,101,2025-02-25,0,1,2,0,2,0.0,0.0
529,101,2025-03-09,0,3,2,0,2,0.0,0.0
530,101,2025-03-15,0,1,3,0,2,0.0,0.0
531,101,2025-04-02,32,2,4,0,2,0.0,0.0
532,101,2025-04-05,13,28,28,27,36,8.0,37.160477
533,101,2025-04-14,45,23,22,16,21,11.25,18.614473
534,101,2025-04-19,0,37,40,37,38,22.5,37.24048
535,101,2025-04-27,5,18,13,9,17,22.5,2.5
536,101,2025-05-03,0,14,16,17,9,15.75,4.3971
537,101,2025-05-10,14,9,6,7,3,12.5,0.604695
538,101,2025-05-20,0,16,15,13,28,4.75,16.194475
539,114,2025-01-18,0,2,1,0,2,,0.0
540,114,2025-01-25,0,2,2,0,2,0.0,0.0
541,114,2025-02-01,0,2,1,0,2,0.0,0.0
542,114,2025-02-15,0,1,1,0,2,0.0,0.0
543,114,2025-02-22,0,3,5,0,2,0.0,0.0
544,114,2025-02-25,0,1,2,0,2,0.0,0.0
545,114,2025-03-09,0,3,2,0,2,0.0,0.0
546,114,2025-03-15,0,1,3,0,2,0.0,0.0
547,114,2025-04-02,0,2,4,0,2,0.0,0.0
548,114,2025-04-05,0,3,4,0,1,0.0,0.0
549,114,2025-04-14,0,2,1,0,2,0.0,0.0
550,114,2025-04-19,0,2,4,0,2,0.0,0.0
551,114,2025-04-27,0,2,2,0,2,0.0,0.0
552,114,2025-05-03,0,2,1,0,2,0.0,0.0
553,114,2025-05-10,0,2,3,1,2,0.0,0.0
554,114,2025-05-20,0,3,4,0,2,0.0,0.0
555,125,2022-08-06,90,79,83,90,74,,89.99997
556,125,2022-08-31,90,78,79,75,77,90.0,89.99997
557,125,2022-09-03,90,81,78,75,77,90.0,89.99997
558,125,2022-09-17,32,82,79,86,78,90.0,89.99997
559,125,2022-10-18,90,55,18,19,51,75.5,58.285873
560,125,2022-10-23,90,71,88,88,63,75.5,89.99997
561,125,2022-10-29,90,75,94,90,73,75.5,89.99997
562,125,2022-11-05,90,75,87,90,73,75.5,89.99997
563,125,2022-11-12,90,79,81,86,76,90.0,89.99997
564,125,2022-12-26,90,79,78,77,77,90.0,89.99997
565,125,2022-12-31,90,80,88,90,78,90.0,89.99997
566,125,2023-01-04,90,79,82,86,78,90.0,89.99997
567,125,2023-01-14,90,80,87,86,78,90.0,89.99997
568,125,2023-01-22,90,83,89,84,79,90.0,89.99997
569,125,2023-02-04,0,81,81,84,78,90.0,89.99997
570,125,2023-02-11,0,43,41,26,45,67.5,21.125393
571,125,2023-02-18,0,25,20,31,25,45.0,4.713367
572,125,2023-02-24,0,15,18,25,12,22.5,0.604695
573,125,2023-03-01,0,3,0,0,2,0.0,0.0
574,125,2023-03-04,45,2,2,0,3,0.0,0.0
575,125,2023-03-12,15,34,36,39,43,11.25,37.160477
576,125,2023-03-18,45,26,29,34,22,15.0,18.614473
577,125,2023-04-01,0,41,42,48,41,26.25,37.24048
578,125,2023-04-08,1,22,19,20,21,26.25,3.104695
579,125,2023-04-15,0,11,8,5,10,15.25,0.99709994
580,125,2023-04-22,0,11,15,14,4,11.5,0.604695
581,125,2023-04-25,1,1,3,0,2,0.25,0.08
582,125,2023-04-29,45,5,10,11,2,0.5,0.91709995
583,125,2023-05-06,7,34,27,31,42,11.5,37.160477
584,125,2023-05-13,0,19,22,25,20,13.25,6.8171
585,125,2023-05-20,90,10,10,8,10,13.25,0.08
586,125,2023-05-28,90,56,63,66,51,35.5,81.97995
587,125,2023-08-13,90,78,83,90,73,46.75,89.99997
588,125,2023-09-16,90,50,55,66,45,67.5,27.67478
589,125,2023-09-23,90,67,65,63,60,90.0,81.97995
590,125,2023-10-01,90,72,69,58,70,90.0,89.99997
591,125,2023-10-07,90,73,80,82,71,90.0,89.99997
592,125,2023-10-21,90,78,79,84,76,90.0,89.99997
593,125,2023-10-28,90,81,83,84,77,90.0,89.99997
594,125,2023-11-04,90,81,86,87,78,90.0,89.99997
595,125,2023-11-12,90,87,84,90,80,90.0,89.99997
596,125,2023-12-17,14,81,85,90,76,90.0,89.99997
597,125,2023-12-27,90,52,58,54,45,71.0,37.239872
598,125,2023-12-30,90,66,66,68,57,71.0,81.97995
599,125,2024-01-20,90,73,74,75,67,71.0,89.99997
600,125,2024-01-31,77,73,76,75,69,71.0,89.99997
601,125,2024-02-05,90,72,74,74,69,86.75,89.99997
602,125,2024-02-10,90,77,82,86,77,86.75,89.99997
603,125,2024-02-17,90,81,89,88,76,86.75,89.99997
604,125,2024-02-20,0,77,77,79,75,86.75,89.99997
605,125,2024-02-26,29,44,42,18,43,67.5,21.125393
606,125,2024-03-02,90,44,41,53,42,52.25,35.703896
607,125,2024-03-09,90,62,66,64,59,52.25,89.99997
608,125,2024-03-16,90,67,67,65,62,52.25,89.99997
609,125,2024-03-30,90,75,79,83,70,74.75,89.99997
610,125,2024-04-03,90,78,81,82,75,90.0,89.99997
611,125,2024-04-06,90,81,82,90,79,90.0,89.99997
612,125,2024-04-13,90,79,80,85,74,90.0,89.99997
613,125,2024-04-20,90,80,79,74,77,90.0,89.99997
614,125,2024-04-27,90,80,83,83,74,90.0,89.99997
615,125,2024-05-04,90,80,84,90,78,90.0,89.99997
616,125,2024-05-11,90,83,87,90,78,90.0,89.99997
617,125,2024-09-21,90,80,83,74,76,90.0,89.99997
618,125,2024-09-28,90,75,76,82,75,90.0,89.99997
619,125,2024-10-05,90,78,86,79,76,90.0,89.99997
620,125,2024-10-19,90,84,78,84,78,90.0,89.99997
621,125,2024-10-26,90,78,74,78,76,90.0,89.99997
622,125,2024-11-04,90,79,88,90,73,90.0,89.99997
623,125,2024-11-09,90,76,74,85,76,90.0,89.99997
624,125,2024-11-23,90,81,80,90,76,90.0,89.99997
625,125,2024-11-30,90,80,82,84,79,90.0,89.99997
626,125,2024-12-04,90,83,86,90,76,90.0,89.99997
627,125,2024-12-07,90,78,77,78,75,90.0,89.99997
628,125,2024-12-15,90,82,77,76,79,90.0,89.99997
629,125,2024-12-21,90,79,75,84,75,90.0,89.99997
630,125,2024-12-27,90,78,72,75,76,90.0,89.99997
631,125,2025-01-01,90,81,75,73,77,90.0,89.99997
632,125,2025-01-04,90,77,74,76,77,90.0,89.99997
633,125,2025-01-14,90,82,85,74,78,90.0,89.99997
634,125,2025-01-18,90,76,75,79,74,90.0,89.99997
635,125,2025-01-26,90,79,80,84,78,90.0,89.99997
636,125,2025-02-02,90,82,88,90,76,90.0,89.99997
637,125,2025-02-15,90,78,80,82,76,90.0,89.99997
638,125,2025-02-21,90,82,77,71,79,90.0,89.99997
639,125,2025-02-26,90,85,82,90,78,90.0,89.99997
640,125,2025-03-08,90,78,78,75,75,90.0,89.99997
641,125,2025-03-15,90,79,79,88,78,90.0,89.99997
642,125,2025-04-02,90,80,86,83,76,90.0,89.99997
643,125,2025-04-06,90,77,82,85,77,90.0,89.99997
644,125,2025-04-12,90,82,87,90,79,90.0,89.99997
645,125,2025-04-19,90,83,86,90,78,90.0,89.99997
646,125,2025-05-01,90,78,79,84,74,90.0,89.99997
647,125,2025-05-04,90,84,81,80,80,90.0,89.99997
648,125,2025-05-10,90,82,84,90,74,90.0,89.99997
649,125,2025-05-18,90,79,78,74,77,90.0,89.99997
650,133,2024-09-21,0,2,4,0,3,,0.0
651,133,2024-09-28,0,3,6,5,2,0.0,0.0
652,133,2024-10-05,0,2,3,0,2,0.0,0.0
653,133,2024-10-19,0,2,3,0,2,0.0,0.0
654,133,2024-10-26,0,1,3,0,2,0.0,0.0
655,133,2024-11-04,0,3,4,2,2,0.0,0.0
656,133,2024-11-09,0,1,0,0,2,0.0,0.0
657,133,2024-11-23,0,3,3,0,2,0.0,0.0
658,133,2024-11-30,0,1,2,0,2,0.0,0.0
659,133,2024-12-04,0,2,1,0,2,0.0,0.0
660,133,2024-12-07,0,2,2,1,2,0.0,0.0
661,133,2024-12-15,0,2,2,0,2,0.0,0.0
662,133,2024-12-21,0,1,2,0,2,0.0,0.0
663,133,2024-12-27,12,2,2,0,2,0.0,0.0
664,133,2025-01-01,15,13,7,3,18,3.0,6.549386
665,133,2025-01-04,0,18,18,18,19,6.75,16.114475
666,133,2025-01-14,0,8,12,17,2,6.75,0.08
667,133,2025-01-18,0,4,4,0,2,6.75,0.08
668,133,2025-01-26,0,5,6,8,3,3.75,0.0
669,133,2025-02-02,0,2,3,0,2,0.0,0.0
670,133,2025-02-15,0,2,4,0,2,0.0,0.0
671,133,2025-02-21,0,2,4,4,2,0.0,0.0
672,133,2025-02-26,0,2,0,0,2,0.0,0.0
673,133,2025-03-08,1,2,1,0,2,0.0,0.0
674,133,2025-03-15,0,4,3,1,3,0.25,0.91709995
675,133,2025-04-02,0,3,4,3,2,0.25,0.0
676,133,2025-04-06,0,2,2,0,2,0.25,0.08
677,133,2025-04-12,0,3,4,9,2,0.25,0.0
678,133,2025-04-19,0,1,1,0,2,0.0,0.0
679,133,2025-05-01,0,2,3,1,2,0.0,0.0
680,133,2025-05-04,0,2,1,0,2,0.0,0.0
681,133,2025-05-10,0,1,0,0,2,0.0,0.0
682,133,2025-05-18,0,3,5,3,2,0.0,0.0
683,154,2024-10-19,0,2,3,0,2,,0.0
684,154,2024-10-26,0,1,3,0,2,0.0,0.0
685,154,2024-11-04,0,3,4,2,2,0.0,0.0
686,154,2024-11-09,0,1,0,0,2,0.0,0.0
687,154,2024-11-23,0,3,3,0,2,0.0,0.0
688,154,2024-11-30,0,1,2,0,2,0.0,0.0
689,154,2024-12-04,0,2,1,0,2,0.0,0.0
690,154,2024-12-07,0,2,2,1,2,0.0,0.0
691,154,2024-12-15,4,2,2,0,2,0.0,0.0
692,154,2024-12-21,0,6,6,5,4,1.0,4.3171
693,154,2024-12-27,0,4,3,3,2,1.0,0.0
694,154,2025-01-01,0,3,0,0,2,1.0,0.08
695,154,2025-01-04,0,2,4,1,2,1.0,0.0
696,154,2025-01-14,0,3,5,4,2,0.0,0.0
697,154,2025-01-18,0,1,1,0,3,0.0,0.0
698,154,2025-01-26,0,3,4,4,3,0.0,0.0
699,154,2025-02-02,0,2,3,0,2,0.0,0.0
700,154,2025-02-15,0,2,4,0,2,0.0,0.0
701,154,2025-02-21,0,2,4,4,2,0.0,0.0
702,154,2025-02-26,0,2,0,0,2,0.0,0.0
703,154,2025-03-08,0,2,1,0,2,0.0,0.0
704,154,2025-03-15,0,2,0,0,2,0.0,0.0
705,154,2025-04-02,0,2,2,0,2,0.0,0.0
706,154,2025-04-06,0,2,2,0,2,0.0,0.0
707,154,2025-04-12,0,3,3,5,2,0.0,0.0
708,154,2025-04-19,0,1,1,0,2,0.0,0.0
709,154,2025-05-01,0,2,3,1,2,0.0,0.0
710,154,2025-05-04,0,2,1,0,2,0.0,0.0
711,154,2025-05-10,0,1,0,0,2,0.0,0.0
712,154,2025-05-18,0,3,5,3,2,0.0,0.0
713,175,2023-08-12,0,1,1,0,2,,0.0
714,175,2023-09-16,0,2,1,0,2,0.0,0.0
715,175,2023-09-24,0,1,0,0,2,0.0,0.0
716,175,2023-09-30,0,3,3,0,2,0.0,0.0
717,175,2023-10-08,62,2,2,0,2,0.0,0.0
718,175,2023-10-21,90,40,46,49,45,15.5,41.89133
719,175,2023-10-29,90,58,60,54,58,38.0,89.99997
720,175,2023-11-04,1,71,78,81,65,60.5,89.99997
721,175,2023-11-12,90,41,41,44,43,60.75,22.042494
722,175,2023-11-25,0,65,67,71,57,67.75,81.97995
723,175,2023-12-03,83,34,31,31,26,45.25,17.096724
724,175,2023-12-06,90,54,53,53,48,43.5,75.48448
725,175,2023-12-09,31,72,77,70,68,65.75,89.99997
726,175,2023-12-17,30,50,53,59,46,51.0,53.65251
727,175,2023-12-21,90,46,44,49,45,58.5,38.123894
728,175,2023-12-28,45,66,65,63,61,60.25,89.99997
729,175,2024-01-02,0,51,51,55,48,49.0,53.65251
730,175,2024-01-22,0,27,28,26,21,41.25,6.5286717
731,175,2024-01-30,90,18,10,8,17,33.75,0.684695
732,175,2024-02-03,87,54,49,49,49,33.75,81.89995
733,175,2024-02-10,0,62,61,52,59,44.25,85.97128
734,175,2024-02-18,45,30,24,19,32,44.25,15.507636
735,175,2024-02-24,59,47,41,50,47,55.5,41.873837
736,175,2024-03-02,0,51,52,53,52,47.75,40.26517
737,175,2024-03-10,14,22,22,26,20,26.0,2.5
738,175,2024-03-31,0,27,22,14,19,29.5,16.79917
739,175,2024-04-03,90,13,10,8,9,18.25,0.604695
740,175,2024-04-06,0,55,61,50,50,26.0,81.97995
741,175,2024-04-13,77,26,29,33,20,26.0,16.49203
742,175,2024-04-25,34,55,58,57,46,41.75,73.42557
743,175,2024-04-28,73,46,44,47,43,50.25,49.244133
744,175,2024-05-05,90,56,60,56,48,46.0,60.210255
745,175,2024-05-11,90,72,73,79,73,68.5,89.99997
746,175,2024-05-15,90,74,74,81,73,71.75,89.99997
747,175,2024-05-19,90,78,80,75,77,85.75,89.99997
748,175,2024-09-22,0,3,3,0,2,90.0,0.0
749,175,2024-09-28,33,2,2,0,2,67.5,0.0
750,175,2024-10-06,81,29,24,28,39,53.25,37.160477
751,175,2024-10-19,90,50,51,52,50,51.0,79.47581
752,175,2024-10-26,90,67,68,67,64,51.0,89.99997
753,175,2024-11-02,90,74,74,82,72,73.5,89.99997
754,175,2024-11-09,90,76,78,85,76,87.75,89.99997
755,175,2024-11-23,90,78,78,84,77,90.0,89.99997
756,175,2024-11-29,90,80,87,87,77,90.0,89.99997
757,175,2024-12-05,90,79,83,74,75,90.0,89.99997
758,175,2024-12-08,1,77,82,89,75,90.0,89.99997
759,175,2024-12-15,0,42,46,45,42,67.75,22.042494
760,175,2024-12-21,0,23,21,31,24,45.25,4.713367
761,175,2024-12-27,0,13,11,8,12,22.75,0.684695
762,175,2024-12-30,90,2,1,0,2,0.25,0.0
763,175,2025-01-04,65,49,46,51,52,22.5,81.89995
764,175,2025-01-16,0,53,56,53,50,38.75,66.39462
765,175,2025-01-19,0,28,30,41,22,38.75,6.5286717
766,175,2025-01-25,0,18,10,10,24,38.75,0.684695
767,175,2025-02-01,0,11,16,23,6,16.25,0.604695
768,175,2025-02-14,0,2,8,0,2,0.0,0.0
769,175,2025-02-22,0,2,4,0,2,0.0,0.0
770,175,2025-02-25,0,2,1,0,2,0.0,0.0
771,175,2025-03-08,0,2,1,0,2,0.0,0.0
772,175,2025-03-15,0,3,1,0,2,0.0,0.0
773,175,2025-04-02,0,1,2,0,3,0.0,0.0
774,175,2025-04-05,0,2,4,0,2,0.0,0.0
775,175,2025-04-12,0,2,3,0,2,0.0,0.0
776,175,2025-04-19,0,2,2,0,2,0.0,0.0
777,175,2025-04-26,0,2,3,0,2,0.0,0.0
778,175,2025-05-04,0,2,1,0,2,0.0,0.0
779,175,2025-05-10,0,2,0,0,2,0.0,0.0
780,175,2025-05-19,0,3,1,0,2,0.0,0.0
781,194,2022-08-07,90,81,85,85,78,,89.99997
782,194,2022-08-30,90,78,77,78,77,90.0,89.99997
783,194,2022-09-04,90,77,81,85,76,90.0,89.99997
784,194,2022-10-01,90,76,79,80,75,90.0,89.99997
785,194,2022-10-08,90,76,78,71,78,90.0,89.99997
786,194,2022-10-14,90,79,90,84,78,90.0,89.99997
787,194,2022-10-18,90,77,71,61,75,90.0,89.99997
788,194,2022-10-22,90,80,83,71,77,90.0,89.99997
789,194,2022-10-29,90,78,75,73,77,90.0,89.99997
790,194,2022-11-05,90,78,80,80,78,90.0,89.99997
791,194,2022-11-13,0,78,80,80,76,90.0,89.99997
792,194,2022-12-26,0,42,37,44,42,67.5,21.125393
793,194,2022-12-31,0,24,19,15,23,45.0,4.713367
794,194,2023-01-03,0,14,9,5,11,22.5,0.604695
795,194,2023-01-14,1,2,1,0,2,0.0,0.0
796,194,2023-01-21,0,2,2,0,3,0.25,0.91709995
797,194,2023-02-04,1,2,6,0,2,0.25,0.0
798,194,2023-02-11,75,5,6,0,2,0.5,0.99709994
799,194,2023-02-18,72,45,43,32,48,19.25,69.31689
800,194,2023-03-04,90,56,60,70,55,37.0,69.1892
801,194,2023-03-11,87,69,72,72,69,59.5,89.99997
802,194,2023-03-15,1,76,76,74,74,81.0,85.97128
803,194,2023-04-01,0,41,38,30,42,62.5,17.029428
804,194,2023-04-04,90,25,19,19,23,44.5,4.713367
805,194,2023-04-08,21,60,61,63,53,44.5,81.97995
806,194,2023-04-15,86,37,37,31,28,28.0,32.60651
807,194,2023-04-26,0,58,61,59,51,49.25,83.504486
808,194,2023-04-29,90,37,37,36,25,49.25,12.083659
809,194,2023-05-04,90,62,63,50,50,49.25,81.97995
810,194,2023-05-08,45,72,74,90,71,66.5,89.99997
811,194,2023-05-14,0,53,58,55,52,56.25,57.68118
812,194,2023-05-18,0,38,38,12,32,56.25,7.1333666
813,194,2023-05-21,0,21,8,10,19,33.75,0.684695
814,194,2023-05-24,0,8,6,0,3,11.25,0.604695
815,194,2023-05-28,64,1,0,0,3,0.0,0.0
816,194,2023-08-12,0,70,68,67,69,16.0,89.99997
817,194,2023-09-16,0,31,22,7,36,16.0,20.520699
818,194,2023-09-24,90,23,14,0,24,16.0,4.713367
819,194,2023-09-30,90,60,62,69,50,38.5,81.89995
820,194,2023-10-08,0,64,63,55,62,45.0,89.99997
821,194,2023-10-21,0,32,25,22,35,45.0,20.520699
822,194,2023-10-29,90,23,13,1,25,45.0,4.713367
823,194,2023-11-04,0,60,67,72,50,45.0,81.89995
824,194,2023-11-12,90,22,22,15,19,22.5,16.49203
825,194,2024-01-02,73,58,57,55,47,45.0,81.97995
826,194,2024-01-22,18,66,75,84,64,63.25,74.18373
827,194,2024-01-30,0,40,38,39,38,45.25,31.622107
828,194,2024-02-03,0,26,29,17,24,45.25,3.104695
829,194,2024-02-10,0,15,10,3,12,22.75,0.684695
830,194,2024-02-18,45,3,2,0,2,4.5,0.0
831,194,2024-02-24,0,33,36,44,40,11.25,37.160477
832,194,2024-03-02,90,12,8,0,17,11.25,2.5
833,194,2024-03-10,0,56,57,51,49,33.75,81.97995
834,194,2024-03-31,0,28,25,13,22,33.75,17.096724
835,194,2024-04-03,0,13,7,3,10,22.5,4.108671
836,194,2024-04-06,0,15,17,14,12,22.5,0.604695
837,194,2024-04-13,0,2,3,0,2,0.0,0.0
838,194,2024-04-25,0,4,10,9,2,0.0,0.0
839,194,2024-04-28,16,1,4,0,3,0.0,0.0
840,194,2024-05-05,90,20,30,30,31,4.0,16.114475
841,194,2024-05-11,90,54,57,63,57,26.5,89.99997
842,194,2024-05-15,90,66,68,73,68,49.0,89.99997
843,194,2024-05-19,90,72,76,74,72,71.5,89.99997
844,194,2024-09-22,0,5,6,6,2,90.0,0.0
845,194,2024-09-28,56,2,2,0,2,67.5,0.0
846,194,2024-10-06,8,34,30,33,43,59.0,37.160477
847,194,2025-01-04,24,20,15,9,20,38.5,6.8171
848,194,2025-01-16,62,32,32,33,35,22.0,27.936102
849,194,2025-01-19,0,52,52,68,53,37.5,44.99603
850,194,2025-01-25,1,25,27,12,26,23.5,2.5
851,194,2025-02-01,0,15,21,25,11,21.75,0.99709994
852,194,2025-02-14,90,13,21,19,9,15.75,0.604695
853,194,2025-02-22,90,54,60,52,55,22.75,81.97995
854,194,2025-02-25,90,67,72,64,67,45.25,89.99997
855,194,2025-03-08,90,72,76,83,72,67.5,89.99997
856,194,2025-03-15,90,79,84,90,76,90.0,89.99997
857,194,2025-05-04,0,77,80,84,76,90.0,89.99997
858,194,2025-05-10,90,42,42,42,44,67.5,21.125393
859,194,2025-05-19,90,69,70,75,61,67.5,81.97995
860,224,2022-08-07,1,1,0,0,2,,0.0
861,224,2022-08-30,0,14,13,13,18,1.0,6.549386
862,224,2022-09-04,0,6,5,4,12,0.5,0.0
863,224,2022-10-01,0,3,1,0,2,0.3333333333333333,0.08
864,224,2022-10-08,0,3,4,0,3,0.25,0.0
865,224,2022-10-14,0,1,3,0,2,0.0,0.0
866,224,2022-10-18,0,2,3,0,2,0.0,0.0
867,224,2022-10-22,0,3,4,0,2,0.0,0.0
868,224,2022-10-29,0,2,2,0,2,0.0,0.0
869,224,2022-11-05,0,2,5,0,3,0.0,0.0
870,224,2022-11-13,90,1,3,0,2,0.0,0.0
871,224,2022-12-26,90,51,51,40,52,22.5,81.89995
872,224,2022-12-31,90,63,70,61,59,45.0,89.99997
873,224,2023-01-03,90,70,70,67,69,67.5,89.99997
874,224,2023-01-14,90,77,79,76,77,90.0,89.99997
875,224,2023-01-21,0,79,84,85,78,90.0,89.99997
876,224,2023-02-04,0,43,46,61,43,67.5,21.125393
877,224,2023-02-11,0,24,29,14,23,45.0,4.713367
878,224,2023-02-18,0,15,8,0,11,22.5,0.604695
879,224,2023-03-04,0,2,2,0,2,0.0,0.0
880,224,2023-03-11,0,1,1,0,2,0.0,0.0
881,224,2023-03-15,90,2,2,1,2,0.0,0.0
882,224,2023-04-01,90,52,51,43,52,22.5,81.89995
883,224,2023-04-04,0,62,61,55,59,45.0,89.99997
884,224,2023-04-08,68,30,24,18,31,45.0,20.520699
885,224,2023-04-15,0,56,55,56,53,62.0,54.634495
886,224,2023-04-26,90,29,27,21,23,39.5,3.104695
887,224,2023-04-29,0,55,55,47,47,39.5,81.97995
888,224,2023-05-04,15,30,21,0,22,39.5,17.096724
889,224,2023-05-08,45,25,20,20,21,26.25,20.223145
890,224,2023-05-14,90,41,37,29,42,37.5,37.76517
891,224,2023-05-18,0,61,62,62,63,37.5,89.99997
892,224,2023-05-21,88,34,40,30,31,37.5,16.49203
893,224,2023-05-24,90,63,65,78,57,55.75,75.48448
894,224,2023-05-28,90,74,72,81,75,67.0,89.99997
895,224,2023-08-13,90,81,81,84,80,67.0,89.99997
896,224,2023-09-17,79,77,72,74,76,89.5,89.99997
897,224,2023-09-24,90,75,72,86,71,87.25,89.99997
898,224,2023-10-02,90,74,72,71,80,87.25,89.99997
899,224,2023-10-07,90,84,91,90,79,87.25,89.99997
900,224,2023-10-21,90,76,76,90,77,87.25,89.99997
901,224,2023-10-28,90,79,73,63,79,90.0,89.99997
902,224,2023-11-06,45,80,81,89,77,90.0,89.99997
903,224,2023-11-12,0,59,61,59,55,78.75,58.285873
904,224,2023-11-25,15,33,31,33,32,56.25,7.1333666
905,224,2023-12-03,90,30,31,30,24,37.5,16.79917
906,224,2023-12-06,90,60,50,43,58,37.5,81.89995
907,224,2023-12-10,63,64,57,66,67,48.75,89.99997
908,224,2023-12-16,90,62,57,61,61,64.5,62.412037
909,224,2023-12-24,78,75,70,73,75,83.25,89.99997
910,224,2023-12-27,57,71,65,63,67,80.25,85.97128
911,224,2023-12-30,90,59,56,59,59,72.0,53.2728
912,224,2024-01-13,90,70,67,75,69,78.75,89.99997
913,224,2024-02-12,29,75,72,79,75,78.75,89.99997
914,224,2024-02-17,90,50,50,58,49,66.5,52.11593
915,224,2024-03-02,78,70,68,69,67,74.75,89.99997
916,224,2024-05-05,0,72,69,74,68,71.75,85.97128
917,224,2024-05-11,0,32,31,20,41,49.25,15.507636
918,224,2024-05-15,0,21,26,35,25,42.0,0.684695
919,224,2024-05-19,0,11,12,5,13,19.5,0.604695
920,224,2024-09-21,90,79,80,90,76,0.0,89.99997
921,224,2024-09-28,90,81,75,75,78,22.5,89.99997
922,224,2024-10-06,90,77,75,90,76,45.0,89.99997
923,224,2024-10-20,90,78,77,79,77,67.5,89.99997
924,224,2024-10-27,90,76,76,84,76,90.0,89.99997
925,224,2024-11-03,90,77,83,80,77,90.0,89.99997
926,224,2024-11-10,90,77,83,80,77,90.0,89.99997
927,224,2024-11-23,90,76,78,88,76,90.0,89.99997
928,224,2024-12-01,90,77,81,79,76,90.0,89.99997
929,224,2024-12-04,0,80,80,71,79,90.0,89.99997
930,224,2024-12-08,90,44,46,58,43,67.5,21.125393
931,224,2024-12-15,90,62,64,60,58,67.5,81.97995
932,224,2024-12-22,90,71,71,83,67,67.5,89.99997
933,224,2024-12-26,90,72,74,74,72,67.5,89.99997
934,224,2024-12-30,90,80,78,85,77,90.0,89.99997
935,224,2025-01-04,90,77,70,65,74,90.0,89.99997
936,224,2025-01-14,90,77,71,81,77,90.0,89.99997
